,date,id,content,hashtags
58,2020-03-30 23:27:59+00:00,1244768363399860224,"New Canaan closes all town fields and parks, including Waveny. That 15' balcony is starting to look better with each passing day. Will calculate how many ""loops"" for my 25-mile long run. #COVID19 #quarantine #exercise #running #goals #mentalhealth","['COVID19', 'quarantine', 'exercise', 'running', 'goals', 'mentalhealth']"
59,2020-03-30 23:27:36+00:00,1244768266284724227,Anyone bored and want to try and win dominos pizza for a year! Lot of pizza to eat during #COVID19 #Quarantine #QuaratineAndChill #dominospizza https://t.co/wBFXoholCL,"['COVID19', 'Quarantine', 'QuaratineAndChill', 'dominospizza']"
60,2020-03-30 23:27:20+00:00,1244768199536566273,"Let's keep our faith ✨

God is good ❤️ Thank you #Frontliners! 

#coronavirus #COVID2019 #COVID19 #COVID19PH #CoronaLockdown #CoronaPandemic #lockdown #quarantine #QuarantineLife #StayHome #StayAtHome #StayAtHomeSaveLives #IStayHomeFor #FrontLineHeroes #PrayForTheWorld 🌏 https://t.co/V3skciLlEN","['Frontliners', 'coronavirus', 'COVID2019', 'COVID19', 'COVID19PH', 'CoronaLockdown', 'CoronaPandemic', 'lockdown', 'quarantine', 'QuarantineLife', 'StayHome', 'StayAtHome', 'StayAtHomeSaveLives', 'IStayHomeFor', 'FrontLineHeroes', 'PrayForTheWorld']"
61,2020-03-30 23:25:32+00:00,1244767746132529152,"For all of you wondering why the Emos are outside during quarantine, it because we don't know when the next time all the normal people will stay inside will be. #COVID19 #Quarantine #bored #emo #funny #itsajoke","['COVID19', 'Quarantine', 'bored', 'emo', 'funny', 'itsajoke']"
62,2020-03-30 23:25:29+00:00,1244767736644976643,"My boyfriend and I are both essential workers. I’m fortunate that I can work from home, but he has to interact with the public every day. Surprising him with some treats when he gets home tonight, because he deserves it! #Quarantine #COVID19 #EssentialWorker https://t.co/DJlLQmWLj0","['Quarantine', 'COVID19', 'EssentialWorker']"
63,2020-03-30 23:22:50+00:00,1244767067875602432,#UnfairTreatment - so I put my wife through a pretty intense in-home workout. She returned the favor by later forcing me to put together a new dresser 🤦🏾‍♂️ #Quarantine #COVID19,"['UnfairTreatment', 'Quarantine', 'COVID19']"
64,2020-03-30 23:22:07+00:00,1244766886883209216,"Day 12:
Being in an empty quiet place that is usually really busy is super cool. 
#Coronavirustruth #COVID19 #TheLockdown #Quarantine","['Coronavirustruth', 'COVID19', 'TheLockdown', 'Quarantine']"
65,2020-03-30 23:21:46+00:00,1244766801403183106,"2 more days!  #covid19 #coronavirus #quarantine @ North Hollywood, California https://t.co/bi8x5RKeK2","['covid19', 'coronavirus', 'quarantine']"
66,2020-03-30 23:21:40+00:00,1244766775235022849,"Postcards from the pandemic hell
•
•
•
•
•
Delivering two mezcal tastings we saw this image of the Brandenburger Gate...
•
•
•
•
•
•
•
•
•
•
•
•
#Mezcal #Tasting #Berlin #InBerlin #verkostung   #covid19  #Drinks #oaxacapower  #quarantine  #stayathome  #surviving https://t.co/abJltLBQhy","['Mezcal', 'Tasting', 'Berlin', 'InBerlin', 'verkostung', 'covid19', 'Drinks', 'oaxacapower', 'quarantine', 'stayathome', 'surviving']"
67,2020-03-30 23:20:17+00:00,1244766425140596738,All I have to say is my students have some of the cutest dogs. Bring on the dog pics! #DogsofTwittter #teleteach #mentalhealth #COVID19 #quarantine #quarantinedogs https://t.co/ze1CoUPnGq,"['DogsofTwittter', 'teleteach', 'mentalhealth', 'COVID19', 'quarantine', 'quarantinedogs']"
68,2020-03-30 23:20:01+00:00,1244766361445957632,"Cuomo: Coronavirus death toll in New York nears 1,000; 'Rolling apex' expected through state | The Daily Gazette https://t.co/jkkCAb7xzt

#CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19 #medtwitter #CoronaVirusChallenge #Corona #pandemic #batflu #Wuhan #Quarantine https://t.co/30yY50mGee","['CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'medtwitter', 'CoronaVirusChallenge', 'Corona', 'pandemic', 'batflu', 'Wuhan', 'Quarantine']"
69,2020-03-30 23:19:58+00:00,1244766348066127883,"50 ways to maintain social ties 📱 
#att #cellular #mobile #Stayconnected #COVID19 #Quarantine 

https://t.co/EttpU7rtaF","['att', 'cellular', 'mobile', 'Stayconnected', 'COVID19', 'Quarantine']"
70,2020-03-30 23:19:37+00:00,1244766257410387971,"Took a two hour walk outside, by myself, and I feel like a new hunan #Quarantine #COVID19 https://t.co/FnFdAukVF1","['Quarantine', 'COVID19']"
71,2020-03-30 23:19:33+00:00,1244766244441657352,@B_oySix Good luck! #COVID19 #pandemic #Quarantine has everyone eating and sleeping.😉,"['COVID19', 'pandemic', 'Quarantine']"
72,2020-03-30 23:19:31+00:00,1244766234765336578,"I hope we all come out of this pandemic and quarantine as better, much better human beings.
#COVID19 
#Quarantine","['COVID19', 'Quarantine']"
73,2020-03-30 23:18:49+00:00,1244766059133120513,"Working from home? #SocialDistancingNow? Rock your #Quarantine with #HardRock, #Heavymetal, and #HairBands #QuaranTunes on Hard, Heavy &amp; Hair Show 245! https://t.co/hXqtdG66C5 #COVID19 #Metal #Metalhead #Staythefuckhome https://t.co/Vsd0PF27KX","['SocialDistancingNow', 'Quarantine', 'HardRock', 'Heavymetal', 'HairBands', 'QuaranTunes', 'COVID19', 'Metal', 'Metalhead', 'Staythefuckhome']"
74,2020-03-30 23:18:19+00:00,1244765931928158210,"Another important #infographic on #COVID19 ans how its affecting how much we forgot we liked going outside, too. #Quarantine #lockdown https://t.co/QqogCSxAtE","['infographic', 'COVID19', 'Quarantine', 'lockdown']"
75,2020-03-30 23:18:02+00:00,1244765861799505929,"French man runs marathon on his balcony while his girlfriend passed him drinks and m&amp;m’s 

we are a resilient species 

https://t.co/UY5vsEdPzd #running #covid19 #quarantine #france https://t.co/Lz2tdYgj4f","['running', 'covid19', 'quarantine', 'france']"
76,2020-03-30 23:17:59+00:00,1244765847316508675,"It's official! @GovLarryHogan issued a ""Stay at Home"" order in the state of #Maryland, starting from 8 p.m. tonight!
#Quarantine #StayHomeSaveLives #COVID19 #CoronavirusUSA https://t.co/h8D60D5NGG","['Maryland', 'Quarantine', 'StayHomeSaveLives', 'COVID19', 'CoronavirusUSA']"
77,2020-03-30 23:17:39+00:00,1244765765783281664,"mackowiakb you were right. This is solid. 😊 @WoodwardCorner has it in their wine selection. #niiice 
.
What’s everyone drinking? I need to think about my next two bottles. 😬 
.
#covid19 #quarantine #drinkstagram… https://t.co/i8tWygTzxE","['niiice', 'covid19', 'quarantine', 'drinkstagram']"
78,2020-03-30 23:17:05+00:00,1244765622153682944,"Support local businesses! They are going to struggle more than big supermarket chains and are more likely to still have stock on their shelves too. 🍞

#COVID19 #ShelterInPlace #Quarantine","['COVID19', 'ShelterInPlace', 'Quarantine']"
79,2020-03-30 23:16:55+00:00,1244765578524610562,When the outbreak is over and that first movie hits about the outbreak #corona #trump #outbreak #Quarantine #comedy #instalaugh #instagold #instacomedy #instagood #america #TrumpPlague #TrumpPressConf #TheLockdown #COVID19 #StayHomeSaveLives https://t.co/Sqgo1OIEZ7,"['corona', 'trump', 'outbreak', 'Quarantine', 'comedy', 'instalaugh', 'instagold', 'instacomedy', 'instagood', 'america', 'TrumpPlague', 'TrumpPressConf', 'TheLockdown', 'COVID19', 'StayHomeSaveLives']"
80,2020-03-30 23:16:28+00:00,1244765467392315394,"Check out these free steaming services! #Quarantine #QuarantineActivities #Att #lockdown #COVID19 

https://t.co/HTY59igyse","['Quarantine', 'QuarantineActivities', 'Att', 'lockdown', 'COVID19']"
81,2020-03-30 23:16:22+00:00,1244765440573952001,What does your #quarantine look like? #COVID19 #WeAreFightingCorona,"['quarantine', 'COVID19', 'WeAreFightingCorona']"
